geneID,6-7 internode,7-8 internode,B73 Mature Pollen,Ear Primordium 2-4 mm,Ear Primordium 6-8 mm,Embryo 20 DAP,Embryo 38 DAP,Endosperm 12 DAP,Endosperm Crown 27 DAP,Female Spikelet Collected on day as silk,Germinatin Kernels 2 DAI,Leaf Zone 1 (Symmetrical),Leaf Zone 2 (Stomatal),Leaf Zone 3 (Growth),Mature Leaf 8,Pericarp/Aleurone 27 DAP,Primary Root 5 Days,Root - Cortex 5 Days,Root - Elongation Zone 5 Days,Root - Meristem Zone 5 Days,Secondary Root 7-8 Days,Silk,Vegetative Meristem 16-19 Day
Zm00001d007509,NA,NA,NA,NA,NA,77.41552574,NA,NA,NA,64.17108657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007517,301.5619414,392.2559395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.450679213,NA,54.48508447,NA,NA,NA,NA,NA,NA,NA,43.21531071
Zm00001d007536,NA,NA,NA,NA,NA,NA,14.35900229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.37110127,55.43972848,19.14893131,NA,NA
Zm00001d007553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007560,NA,NA,NA,NA,NA,80.73319183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.8606361,NA,NA,NA,NA
Zm00001d007572,NA,NA,NA,NA,11.82735532,25.4420983,NA,17.77478289,NA,NA,NA,5.212600334,15.03993524,14.66651461,15.44073365,NA,NA,NA,10.34838383,8.945648844,NA,30.69915865,8.853690587
Zm00001d007574,NA,NA,NA,NA,NA,14.78998608,NA,21.89424079,NA,NA,NA,9.717001602,NA,8.024569035,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007577,350.5746251,260.1508288,NA,NA,47.46121906,189.7908812,177.2434045,52.67254042,37.23848248,165.1414838,30.82157356,120.078648,52.32969707,48.94023803,NA,42.52466737,NA,90.40318955,91.63784882,56.22847142,23.79906057,25.60289586,270.9437397
Zm00001d007581,53.07512222,161.2619262,NA,102.748248,139.0632779,NA,NA,NA,NA,NA,NA,89.42884942,29.6868914,130.3748598,14486.59096,NA,NA,194.4990299,NA,NA,NA,44.11671368,220.356518
Zm00001d007583,NA,93.72488021,NA,55.20620539,41.78091545,117.7721916,NA,203.9066425,NA,48.96204544,NA,61.17045389,60.70409033,52.4932317,NA,24.78317213,NA,72.88918132,74.54094243,91.79134443,28.78262453,NA,NA
Zm00001d007592,NA,NA,324.216317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.4957385,137.4626259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007600,283.3587187,176.9512092,245.5462291,471.0468148,338.5045358,373.0915736,83.89670336,941.2075887,735.9498813,638.5486378,167.7906052,703.6432168,424.5365684,562.570199,NA,352.5712206,166.9552964,338.1534988,384.5511739,650.0141037,275.4049859,81.27493694,252.3611502
Zm00001d007606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.06370107,73.04526093,16.87429183,17.17080958,42.82550603,NA,NA
Zm00001d007610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007616,NA,NA,NA,NA,NA,NA,NA,NA,31.35944358,19.40834064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007630,NA,16.65821589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.106628193,19.1807221,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007632,90.30968181,28.0219772,53.8938333,105.3370374,95.50996885,137.3806664,NA,65.97851703,NA,87.26189815,NA,147.6852889,98.05884375,71.39014497,NA,NA,NA,NA,171.4533719,54.54695059,NA,NA,87.88189851
Zm00001d007633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.17359082,NA,NA,NA,NA,NA,NA,NA
Zm00001d007636,NA,NA,NA,29.63682103,NA,18.8735149,20.32410189,NA,NA,NA,NA,17.22896333,16.88239789,13.24218888,NA,NA,NA,NA,NA,24.04484821,NA,NA,NA
Zm00001d007638,266.4413353,315.3309119,205.9884047,439.2103985,409.0122592,281.1328043,39.10200061,310.3507598,145.0328931,655.2946473,33.8204103,426.3588229,220.006566,300.1307452,50.45768996,204.1784868,155.9246011,218.4946204,140.6326649,85.09675608,286.7942676,380.4026803,95.18590495
Zm00001d007639,NA,NA,NA,NA,NA,NA,NA,30.97539345,NA,NA,NA,NA,36.02118918,55.59300118,48.77814012,NA,NA,NA,NA,NA,NA,19.35910166,35.00291315
Zm00001d007640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.20392472,NA,4.837946849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.00229628,NA,NA,NA,NA,NA,NA,NA
Zm00001d007650,NA,30.70160735,11.55427385,18.88147558,10.96622141,65.9058667,NA,42.75806373,29.48319676,NA,16.55432629,60.92880774,48.69527994,66.62659446,NA,38.66608196,69.40545278,22.72865517,57.72247669,28.30890884,19.57887831,5.302480894,40.38497416
Zm00001d007653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.24035084,NA,32.5092268,NA,NA,NA,NA
Zm00001d007654,NA,NA,NA,NA,NA,NA,NA,200.2704925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007677,137.6754727,300.1427387,NA,502.6734193,602.0899139,265.6293427,46.64928256,62.7096453,NA,236.5134725,36.00553142,509.4966321,674.1638625,484.053386,37.30832811,40.62161153,82.2161893,70.78498362,165.8168089,232.3954701,34.28890945,113.0680338,346.9675037
Zm00001d007687,NA,NA,NA,NA,NA,NA,56.41275084,NA,NA,70.57049482,432.4123757,NA,NA,NA,101.629989,NA,671.3221669,982.8191469,703.8260132,248.2499921,565.1932554,1435.252949,NA
Zm00001d007691,NA,NA,NA,NA,NA,48.64305355,NA,NA,NA,NA,NA,NA,NA,17.47988749,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007692,1016.045172,641.5985591,165.4906228,256.6019413,197.3376471,187.8542969,66.65675071,89.26711041,235.7339974,358.6087764,97.01840045,138.1033162,270.309036,437.5906148,24.62321642,381.7596868,992.0087887,595.1161821,485.2732245,210.5143664,647.7743427,815.4701442,232.7110406
Zm00001d007698,36.78387276,81.35212995,33.04486243,181.4219384,255.2485711,157.4052603,49.67246415,79.53289751,NA,92.1849596,93.28516473,239.2302717,239.9619528,205.2271509,20.62369523,45.71774969,86.69430379,125.1950776,225.6834414,196.5900036,128.6826689,15.6403295,90.85327166
Zm00001d007706,315.3567463,615.9143071,242.4320343,456.9472046,650.0682099,158.9562122,218.3852439,805.5394488,239.7262245,902.5138555,69.47278879,668.263973,203.1165915,250.5490208,222.383463,61.78310754,568.0800895,642.1438061,610.9268255,1118.649109,790.5686293,450.1479731,1253.164376
Zm00001d007707,NA,NA,7558.574274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007709,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.89079718,NA,NA,NA,NA,NA,7.750787433,NA,NA,NA,NA,NA,NA,NA
Zm00001d007712,NA,NA,2680.368309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007716,NA,NA,113.5326958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.8132652,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.51449937,1137.124599,2374.974572,NA,NA,665.1577732,NA,NA
Zm00001d007719,144.4272192,102.3004781,NA,198.0824405,246.3565052,231.6036037,149.8012584,62.91909509,14.88813575,121.8258961,43.70177904,188.5001644,168.1613123,181.5036984,32.34582832,68.31569032,71.19956087,17.46628598,90.22689016,181.6114782,31.34662248,16.86467289,155.1885397
Zm00001d007745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.3214356,510.5465269,NA,NA,65.56179377,NA,NA
Zm00001d007753,NA,NA,NA,NA,NA,NA,82.83576744,NA,3338.926075,NA,528.9647528,NA,NA,NA,224.6356007,12544.2482,393.2726991,490.6927913,108.2588674,61.43316189,325.0960058,1070.111112,NA
Zm00001d007754,NA,34.02026395,NA,27.10759155,59.1927436,48.99469017,NA,84.35469247,NA,NA,NA,35.07216735,32.25140336,35.90031813,NA,37.49493657,146.7702057,108.4072146,72.38099234,226.7393277,69.28235813,7.729039947,78.88965636
Zm00001d007757,236.3889063,328.9689005,76.52975026,845.7591269,797.9601424,418.1139161,164.4216385,358.8294424,275.1101218,450.6975849,401.2994861,527.7887298,378.0573423,345.9450382,86.97516875,296.9574364,427.1822021,242.4388459,297.6416499,410.8203718,312.4011536,300.832654,816.6942395
Zm00001d007758,1915.285423,1460.406624,425.2240022,1002.949117,984.8530569,952.6548666,778.314932,946.2806425,366.9842862,1305.332836,398.2362441,855.1507708,1168.479969,1221.753143,199.4331608,922.6957324,2332.618688,1050.011449,1096.309535,822.515279,1399.032872,1741.248366,1079.948203
Zm00001d007760,198.3574953,191.5775192,239.3336847,105.1866558,41.3046891,88.27689351,134.0699935,110.2304842,31.36695784,181.1445857,77.84953104,177.4050902,148.1808052,182.9036099,32.97658137,122.0454154,105.6620484,137.6948041,86.30009954,48.65749818,101.3644533,226.714227,119.794759
Zm00001d007762,NA,NA,66.29405379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411.5433563,80.8567111,NA,NA,NA,34.2694087,NA,NA,NA,NA,NA,NA,NA
Zm00001d007765,NA,NA,NA,NA,NA,218.3759728,NA,217.6106414,550.3735403,NA,NA,NA,NA,NA,NA,31.95690333,NA,NA,NA,NA,NA,NA,NA
Zm00001d007766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.59371578,300.8709484,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007767,761.5086024,698.3038559,NA,1048.724111,828.4169855,455.9445754,312.4278115,1407.530076,751.919216,911.7822853,407.5992305,685.905294,896.5414903,646.8859829,168.8502892,554.6429714,631.2075085,812.9029336,401.0368196,418.4729864,585.2871419,872.0066586,299.3084432
Zm00001d007769,30.251436,119.3256132,NA,183.8682069,161.3366359,138.2130977,31.13076081,39.62877457,26.23194148,59.2173646,11.49210187,163.0340923,125.4336498,113.1949889,NA,47.99042928,NA,3.748700179,85.60133448,63.88307449,NA,9.479611787,135.4916203
Zm00001d007770,139.5987795,190.6895968,NA,115.1565081,143.6071967,105.4750801,NA,139.7534392,NA,99.03923134,NA,153.4764891,125.2709605,113.0454892,NA,19.94117849,46.98156412,24.46640414,166.6347707,187.5092999,25.75577109,13.75721864,137.3795946
Zm00001d007772,119.1721406,151.6266163,299.7162842,190.6982485,148.5313792,226.7971883,140.7955026,216.0559345,259.9394195,118.6407369,75.43104841,113.013808,166.4947806,214.0507013,NA,288.9302061,246.8172097,469.4446892,307.1334378,191.4108447,339.7017112,336.9926536,96.89659415
Zm00001d007774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.55625691,NA,NA,NA,59.51738286,NA,NA,NA,67.78121697,NA,NA
Zm00001d007785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.97096973,NA
Zm00001d007786,NA,NA,NA,NA,NA,NA,NA,14.7150335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.515167335,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.44830475,78.6421932,NA,NA,85.83259203,NA,NA
Zm00001d007799,154.8275327,184.0144918,NA,392.2784065,227.7799997,516.8698968,152.3547475,465.1839005,129.2185421,388.3903779,84.04872175,296.9105822,252.9890626,221.8664129,70.7338182,114.7143915,66.3853899,176.3646765,763.6945297,241.8752409,123.9051706,204.4744328,326.0456457
Zm00001d007800,NA,NA,NA,NA,NA,348.245193,NA,948.3345793,271.9649671,NA,142.3672061,NA,NA,22.6581458,NA,84.00360847,407.7303426,328.5553729,342.3621949,187.5016328,112.2522357,121.6035618,NA
Zm00001d007801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.51567306,NA,NA,NA,21.63570136,NA,NA,NA
Zm00001d007802,58.49925339,64.27654851,NA,25.70874998,40.57614708,69.32406828,28.17059395,NA,NA,46.63080118,NA,64.00154133,96.61754737,187.4965394,NA,236.4910972,50.75879296,NA,NA,21.99997771,NA,21.02443725,234.3714526
Zm00001d007803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.23491579,NA,NA,NA,NA,NA,NA,NA
Zm00001d007807,78.37832423,85.99533428,NA,415.562596,369.5850034,220.6177015,26.68578901,97.92775743,16.14200476,214.5101968,38.23942354,309.8347469,251.754205,171.6108111,NA,28.96204469,29.44936477,55.44327255,110.2204131,184.7668129,30.83856198,15.87883849,182.4053675
Zm00001d007823,497.3543855,434.0049977,86.36621644,543.5761896,779.4336615,557.3904124,304.4137548,629.3772495,390.1956764,442.7964715,545.9607838,660.5132978,723.4185701,704.5244798,115.8752484,465.3267607,623.6370581,630.3851683,709.8238945,820.3507349,670.3240385,514.2326326,669.8458927
Zm00001d007824,21663.27697,16730.28631,5254.582252,20835.63034,19709.52869,8587.713659,8874.60878,12590.53358,12515.58254,14332.52076,11571.92265,14159.33143,15338.31987,13212.47512,6266.436551,9817.912879,15169.37679,14378.04407,22210.3042,24026.6765,16253.42538,14212.66921,14121.19183
Zm00001d007826,122.9240547,75.04178971,NA,178.9545681,205.0621396,170.3982824,47.47602193,61.27991503,NA,101.4128338,8.49953469,133.5385235,97.94071615,65.96977279,NA,9.200127103,174.7130506,24.18614173,100.1177849,177.2855308,132.3183044,16.15821498,186.4192246
Zm00001d007827,NA,NA,NA,NA,NA,852.9891277,NA,NA,NA,NA,29.6598346,27.13326747,NA,NA,247.7954534,NA,NA,NA,NA,NA,105.2364709,46.97436861,59.52318304
Zm00001d007830,NA,NA,20.91931687,NA,NA,NA,NA,NA,231.1704997,NA,NA,NA,NA,NA,17.13673009,361.4932316,128.7569503,236.5219881,87.66163931,NA,97.03054365,273.6419582,NA
Zm00001d007837,NA,NA,NA,NA,28.54082815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.821234049,NA,NA,NA,NA,NA,NA,NA
Zm00001d007839,NA,70.99380983,NA,132.566763,75.07475725,106.6039559,NA,40.97393752,NA,44.27822047,NA,56.38424835,137.8357572,117.8729316,NA,NA,NA,NA,85.11575219,95.9561839,NA,NA,89.10819016
Zm00001d007842,NA,42.57926806,NA,28.54248684,12.39985491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007848,NA,NA,124.0618768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007849,NA,20.73089327,NA,22.73337717,16.11711069,52.32410437,NA,157.5721875,NA,NA,12.23028482,36.18979454,83.08353931,66.01831296,NA,17.93850462,166.864247,24.0614244,33.32048324,18.13450763,NA,30.44842814,49.97021329
Zm00001d007854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.7024302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007856,NA,NA,NA,178.2831066,NA,501.7959556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007857,3394.453984,2228.233636,NA,NA,NA,NA,NA,NA,NA,178.6481147,NA,294.1201338,290.6176649,1517.734954,120301.1055,NA,NA,NA,NA,NA,NA,10692.07443,263.3427608
Zm00001d007858,NA,NA,NA,NA,20.58971173,NA,NA,NA,NA,NA,NA,42.34021498,24.30584497,NA,667.6624103,92.27901195,NA,77.92015729,NA,49.50248471,NA,109.0603658,59.64512487
Zm00001d007862,241.3514848,405.3235294,NA,176.3562713,196.1706378,133.7297913,NA,39.71188029,NA,203.3863831,NA,236.8418119,207.2595446,236.541769,NA,11.28855162,17.04442351,NA,17.72434892,25.22440205,18.2015871,NA,184.4232493
Zm00001d007868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.04270525,26.66009612,29.48561656,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007871,NA,NA,NA,NA,NA,10.76825678,NA,14.37000652,NA,NA,NA,16.85966298,18.68556936,43.50000978,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007872,819.4389337,924.5776409,135.2230555,NA,290.1024967,712.7277017,155.4489964,734.0355701,NA,382.2472109,197.2308768,68.54720202,270.1088686,418.7644524,343.270831,783.266484,910.9867579,355.4516011,NA,NA,88.62018606,752.5515997,NA
Zm00001d007877,NA,NA,NA,NA,NA,37.16326007,NA,NA,NA,NA,18.30268286,NA,NA,NA,NA,NA,NA,NA,51.39916682,28.91500275,NA,NA,NA
Zm00001d007881,NA,NA,NA,107.2023212,55.95885723,140.7205403,63.65467444,64.84145915,123.1416964,NA,NA,NA,47.98208079,131.3156983,NA,140.3459081,57.24160965,NA,85.9265555,165.3456401,NA,NA,NA
Zm00001d007884,2621.850937,1536.870953,392.1177633,1596.842484,573.5260908,1275.026926,2299.535099,1913.117826,586.9797123,1779.892357,874.8319563,553.5897697,503.8219413,735.0181624,648.061187,1124.40386,3078.591334,1650.571808,2326.06889,783.5825721,1560.487276,2237.787783,750.4800769
Zm00001d007885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.98648907,12.13829239,NA,NA,NA,NA,NA,70.29936015,NA,NA,NA
Zm00001d007886,50.65232586,30.26567447,NA,59.85078644,111.3188525,21.45159384,NA,NA,NA,30.35077901,NA,21.30314897,36.88520967,49.90830191,NA,5.318119617,NA,NA,23.40681471,32.08605905,NA,NA,58.11631181
Zm00001d007889,20.50629722,68.21616512,NA,75.73614775,225.5017543,122.5465934,NA,76.24908222,58.27802982,79.43045703,17.62711281,102.3173682,101.8705578,66.33910546,NA,22.88906596,32.92555891,35.69268888,83.96502444,104.3025285,32.07886312,25.96763261,188.4142796
Zm00001d007890,244.3245882,210.5189817,NA,350.1999519,291.2373673,205.3868118,39.96616136,395.9872015,70.5952824,69.61283018,74.0329011,261.1224535,426.0787516,290.5290399,NA,35.35673467,150.924308,NA,312.6792178,863.2724581,176.2130877,NA,180.9805655
Zm00001d007892,316.2650127,81.53137802,NA,134.1113665,58.93787369,221.1006041,84.20705641,NA,73.73680298,109.0395486,845.2523648,39.78524066,112.0685318,94.00518165,84.41213026,237.2052075,84.22547313,237.314383,108.5439984,150.9801531,NA,541.6652923,NA
Zm00001d007894,NA,NA,183.156618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007896,61.94905091,78.51598406,NA,44.8732606,44.02149825,NA,NA,NA,NA,46.02390267,NA,26.0921501,27.8512379,17.93413877,19.22374035,15.59268269,34.74540596,11.70890303,NA,NA,NA,NA,NA
Zm00001d007897,NA,NA,NA,1216.814681,1219.320688,NA,NA,2247.020344,1021.284303,NA,NA,783.4332542,444.951029,NA,NA,418.6059087,NA,2108.050867,1148.196356,1370.074421,1601.329381,539.4248599,443.5582488
Zm00001d007900,1101.147445,1687.001265,369.5032381,1041.331552,2143.17531,1609.783089,1397.124589,2194.796899,1607.666972,2086.591569,1028.018368,2313.414876,3019.439476,2336.998939,590.1298259,NA,1923.275451,762.5193086,2305.691441,4555.443378,2396.782298,640.8056654,1632.398846
Zm00001d007901,301.1713437,NA,NA,NA,129.7918863,496.6522721,4111.068293,561.9936728,1284.280554,334.2251887,3939.438815,NA,NA,NA,2242.705634,3674.968522,1418.861354,2302.801034,NA,101.9695135,1074.525485,1165.586031,NA
Zm00001d007902,NA,NA,NA,NA,NA,NA,NA,1108.73521,147.3473323,NA,NA,1027.88745,701.3334787,1126.277546,NA,NA,269.2601743,1127.673946,NA,NA,NA,444.7072406,NA
Zm00001d007904,212.4213569,241.9310682,136.8972826,407.4142119,434.4462254,216.6764048,124.2871812,150.7515916,85.12386592,372.8160371,113.6290911,412.7607351,224.7943757,155.7256502,58.45425143,215.1498852,57.16542331,220.5252232,294.737226,286.9386939,154.9134404,190.0423873,172.086755
Zm00001d007905,177.8815579,69.21057641,19.72541045,51.16100736,25.13522916,74.95517299,NA,63.39338686,NA,NA,NA,52.75568425,36.24362286,19.22403898,280.1616477,55.39227918,36.04272773,7.060207036,NA,NA,NA,22.47351572,131.2874026
Zm00001d007907,39.72477234,NA,NA,31.33146165,10.81865595,41.45129657,17.30841898,NA,NA,20.15100603,25.77966997,37.54657552,112.2469927,NA,27.31370069,40.97396813,34.14299012,20.50640314,NA,13.51710342,NA,25.8354346,NA
Zm00001d007909,NA,NA,NA,NA,NA,101.1713285,114.3917359,330.2401799,223.4031193,NA,60.41320044,NA,NA,NA,NA,604.2002059,NA,95.31598596,NA,NA,NA,NA,NA
Zm00001d007912,21.07508503,NA,NA,NA,NA,35.28005439,NA,22.13190786,43.97517887,NA,NA,15.77174184,7.194626159,8.890504026,NA,NA,NA,NA,NA,21.65791437,NA,NA,NA
Zm00001d007930,NA,NA,NA,NA,NA,NA,NA,184.7849443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007934,134.098157,56.81767349,NA,204.6714701,109.1461214,345.3784411,NA,378.1760477,NA,NA,91.32374918,200.5866161,133.0150211,98.77415539,NA,75.43102898,155.0782309,NA,485.6115406,253.4325224,NA,NA,128.211688
Zm00001d007935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.8676748,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007936,304.9485981,317.7953368,NA,NA,137.298078,533.3823183,698.8627296,215.2101135,NA,NA,55.11316746,155.6097169,45.93222093,53.02279029,189.5649453,122.1383566,NA,NA,71.91446922,122.3697706,NA,NA,386.2877304
Zm00001d007937,32.60462681,164.4507022,42.55466755,50.28215621,34.8726134,77.35594593,NA,185.1717881,53.68132595,NA,NA,78.21289788,16.62802181,30.32813811,826.7907424,35.49959936,NA,NA,71.37754256,NA,NA,19.4716951,34.58203085
Zm00001d007940,946.4387994,1485.642297,393.7395929,839.9923666,536.2295523,335.166654,444.3111285,383.8476891,415.9210185,159.5752374,476.6617735,916.7207587,678.4972081,1005.605694,108.3601786,189.2201668,521.3919185,378.6000286,316.3921429,314.2495407,462.9958478,396.0267726,816.7791337
Zm00001d007942,534.0189595,580.5302481,278.1630745,580.2073002,548.3348846,461.8350224,249.2519981,410.394611,240.8602509,405.1912834,253.7853488,452.6181979,385.5047479,476.4755051,103.2893452,611.2320575,252.8849569,238.4042385,249.3878676,299.60533,292.8837862,284.9567264,692.5750407
Zm00001d007943,40.81569316,38.95064357,NA,58.76805522,64.47382609,41.92509997,8.719884453,11.94846199,13.99538934,20.53324732,6.841297411,29.1012811,37.14688544,40.03199755,9.043955223,19.85710742,12.17980908,3.131825466,28.84174389,37.45460814,NA,6.663934992,44.27074472
Zm00001d007945,44.00124188,40.56193604,87.51689162,21.64689563,42.45470781,39.67157081,20.43422285,30.72670467,31.55344464,67.25369764,8.850864416,76.13758522,57.15614713,65.48399097,94.83751494,69.94555914,64.9051784,39.22135629,25.88415603,27.16235923,46.56517454,72.80515212,101.4713225
Zm00001d007947,431.7132583,190.8653472,32.74478294,442.2563656,384.8870674,191.8770325,97.84151092,148.5606992,155.9509039,236.0125674,211.9686585,391.9823473,396.8783181,430.7982238,55.34355436,215.4925804,201.4634742,133.7566684,272.642022,367.4862017,193.3133848,87.37368702,536.3743148
Zm00001d007949,NA,NA,NA,891.9794007,382.0523831,NA,NA,NA,NA,343.5866129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007951,1226.684239,1041.566199,386.11082,1529.074223,1314.447272,1022.769452,164.6772435,455.2388565,66.73921037,851.9492162,567.9619586,962.7714202,476.5614067,643.1441187,126.642531,284.2320805,688.7399539,586.8614842,759.6114781,517.7897511,738.8074245,299.9222787,636.7120194
Zm00001d007952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3954749,NA
Zm00001d007960,3185.758557,1419.953559,526.9868938,3053.518809,2577.609444,1967.034585,437.8649548,2646.540407,727.2341899,1653.548167,933.1272501,2421.134616,3220.888788,1960.263896,154.9794544,369.112595,1665.440636,1360.040287,2675.506107,2718.143827,2255.160298,990.9259336,2018.288768
Zm00001d007961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007966,363.4960661,580.1837404,807.943486,413.3967114,526.5409309,776.2728019,635.9299391,867.2278936,357.6294496,749.1782264,601.825836,412.9557622,404.5406459,534.5966455,374.6509929,1335.557217,1097.779558,784.7277954,1132.810274,985.5124535,625.5798641,933.7558256,558.9299174
Zm00001d007967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d007972,5312.719726,4041.616086,225.6804196,8430.195436,7874.735999,3955.44514,1055.043979,2576.721425,466.3909538,3096.461024,1060.310796,5735.881082,7133.583353,7587.033509,345.2665275,1101.374977,1931.089291,1713.775195,3564.585926,3696.216919,1480.68445,1029.245079,7908.04484
Zm00001d007973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.07044957,NA,NA,91.45710934,34.51583916,NA,NA
Zm00001d007978,248.9181288,354.2524406,NA,1408.053814,1060.308563,553.963336,77.22643048,353.6581615,NA,131.3909071,91.64566518,685.1238109,805.689965,600.0565198,NA,NA,95.19758329,58.06894899,344.9707691,772.3874132,118.9818398,38.27294169,563.8746065
Zm00001d008173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6158.95231,7791.832651,1481.877935,NA,2167.005473,145.0735687,NA
Zm00001d008174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
